26941768,29204078,29190793,28893196,28727761,28484671
27239273,28747296,28724395,28357041,27239273,
26897360, None,,,,
26873020, None,,,,
26568559,29163127,29093543,29075559,29038494,28831649
26440810, None,,,,
26386722, None,,,,
26371949, None,,,,
26206590,29312548,29104622,27336603,,
28102727, None,,,,
28102725,28289586,,,,
28102723, None,,,,
26843732,29392071,,,,
26817010,27777913,,,,
26756018, None,,,,
26756010,27365902,,,,
26756004, None,,,,
26733876,28932213,28694783,28327659,27104530,
26699833, None,,,,
26683491,27233769,,,,
26681023,28325280,27685628,,,
26673826, None,,,,
26654318,28427404,,,,
26633483,29190654,28319154,27598196,,
26619950,26991068,,,,
26525076, None,,,,
26447218, None,,,,
26414124,28640021,28348726,,,
26178483,28910443,27578191,27207652,26877236,26433389
26164001,29158794,28373296,,,
25326893,29164272,29158308,29137410,28720830,28544627
27769522,28424557,,,,
27631007,28713827,,,,
27196965, None,,,,
27128626, None,,,,
27049250,29140275,,,,
26955216,27076740,,,,
26858642,28133563,27328968,,,
26815857,29346432,28018380,,,
26766445,28068333,,,,
26760033,29304172,,,,
26753987,29369199,28587243,28452926,28450803,28394357
28386487, None,,,,
26631726,29459737,28789374,28447066,27607558,27314344
26462571,27375454,,,,
26408963,27367679,,,,
27352347,29285119,28977834,28632184,,
26805582,29075206,28829775,28687733,28634439,27713929
26608369,28386374,27282910,27259866,,
26602592, None,,,,
26602357, None,,,,
26553932,27245932,26776521,,,
26542344,27319430,,,,
26522636, None,,,,
26453045, None,,,,
26351866, None,,,,
26069102,29428524,29190896,28631286,28337453,27577949
26059194, None,,,,
26044563,29340074,29042680,,,
26036759,26969027,26684807,,,
28102728, None,,,,
28102726, None,,,,
28102724, None,,,,
28102722, None,,,,
26885270,29285084,28101177,,,
26798580,28904205,28811711,,,
26782479,29039607,28525377,,,
26779649, None,,,,
26756017,29184094,,,,
26756009,28049498,,,,
26756001, None,,,,
26744629, None,,,,
28352722,28579907,28579901,28579900,28579882,28579881
26662405,29187907,28693279,28402935,,
26654155, None,,,,
26634520, None,,,,
26529649,28260212,,,,
26496792, None,,,,
26453654,27699469,27225289,27148529,26920878,26762634
26439925, None,,,,
26404543, None,,,,
26156800, None,,,,
26135199,29367576,29363851,28359655,28150228,28046003
26113409, None,,,,
26088450,28430627,28209614,,,
25537824,26787506,,,,
25367885,27874146,,,,
25326894,27621042,27449815,25999712,,
26566453, None,,,,
26539188,28592950,,,,
26539076, None,,,,
26522296,29042936,,,,
26522065,27933142,27612613,27504136,,
26511969,29435044,28337372,,,
26492405,28437433,27172004,26919124,,
26446495,27802810,27738322,27462788,,
26302666,28959466,27225435,,,
25712731,29348892,28654004,27634282,,
26998182,28932323,,,,
26998174,27708724,,,,
26814460,27776524,,,,
26648742, None,,,,
26590423,28972163,28360128,28017605,26865623,26793115
26541485, None,,,,
26524275,28690925,,,,
26471341,28187784,27459868,27051563,,
26431874, None,,,,
26405041,29330352,28785014,28510759,28467467,28094588
26303509, None,,,,
26076812,28903436,,,,
26040767,27916539,,,,
26032092,28611316,28367075,27634902,27240340,
26958267,28269876,,,,
26617705, None,,,,
26473065, None,,,,
26445532,29479512,,,,
26439036,29218096,28566720,28259931,,
26388701,29434522,29181070,29138825,28477009,28393215
26377680,29387410,29100439,28477009,28105108,27802812
26377406,28943946,28927412,28337290,27802811,27446363
26369408,28678209,27802823,27398137,,
26359403,29487893,29255170,29141960,28779172,28561035
26278381,28855617,28819129,26869187,,
26237126, None,,,,
26183214,27342817,27253995,27154913,26923756,
26081810, None,,,,
26003297,28489934,26859147,,,
25895459,29298665,29275359,29246304,29062236,28596680
25877755,29387205,29371923,29218086,28927063,27586591
25522150,28018997,,,,
26770353,28186969,,,,
26640678,26640678,,,,
26601276,29401494,28465575,27386514,,
26568859,28952546,,,,
26559020,27493946,27311006,,,
26511294, None,,,,
26505441, None,,,,
26472725,29435044,29142608,29113252,,
26441042, None,,,,
26431488, None,,,,
27989308, None,,,,
26408135, None,,,,
26365058, None,,,,
26360652, None,,,,
26258642,29113182,28423712,28213499,27444891,27420476
26156200, None,,,,
26099269,27200043,,,,
26027705, None,,,,
25985123, None,,,,
25851468, None,,,,
26998181,28932324,,,,
26998173,28932322,,,,
26628935,28932328,,,,
26609492,28627587,,,,
26550123,28580080,28416997,27175680,,
26345468,29338742,,,,
28484577,28932327,,,,
26297245,28774321,,,,
26272905,28900003,,,,
26270671,26351092,,,,
26248880,29181070,27802818,26377680,,
26092763, None,,,,
26088136, None,,,,
25903433, None,,,,
25804796,29138825,29113231,29023935,28789462,27917899
25108671,28422726,27571068,,,
26712967,29362658,27212740,26957718,,
26629252, None,,,,
26628976,28250135,27792688,,,
26550456,28514100,28336765,28202938,27690301,27314445
26504266,28512585,27799705,27190448,26957760,
26478140, None,,,,
26435620, None,,,,
26415857,29387242,28927097,28212569,27824145,27815936
26389933,29374470,29084792,28107199,26835535,
28702230, None,,,,
26342122,28831064,,,,
26264060, None,,,,
26237125,29321657,28626558,28347095,28317022,28059523
26215876, None,,,,
26210577,26669427,,,,
26003676, None,,,,
25934336,28962196,27705906,,,
25926384,29285271,29163678,28042507,27926508,27662660
25895458,28858112,27904694,,,
25143332,27536662,,,,
26379959, None,,,,
26345804, None,,,,
26345774, None,,,,
26312226,28388717,28316953,,,
26293015, None,,,,
26229485,29138830,,,,
26214776, None,,,,
26214494,28565871,28118321,28076456,,
26209100,29435062,29100367,28720116,28159925,28052651
26194864,28962215,28599414,27878953,27000078,
26170013,29181070,27802806,,,
26161026,28049289,,,,
26130980, None,,,,
29213964, None,,,,
26017975,28800680,27383564,26482920,,
26003452,28609278,27943108,,,
26002719,27699469,27225289,27148529,26920878,26762634
25973808, None,,,,
25908215,27929108,26476289,,,
25684066, None,,,,
25682287,27207557,26261420,,,
25592551,28454453,,,,
26746793, None,,,,
26746791, None,,,,
26628932,28932325,,,,
26550248,28383481,,,,
26324187, None,,,,
26322275,28713777,,,,
26318302, None,,,,
26307050,28800745,,,,
26287729, None,,,,
26270624, None,,,,
26254097,29344230,28981098,28938628,28383034,27645402
26242262,29297384,28623182,27923454,27766962,27285757
25977067,29207027,,,,
25739827,27906676,27105541,26788911,26730205,
25148935,28376764,,,,
24441797, None,,,,
26474031,26853100,,,,
26309691,28484297,,,,
26261660, None,,,,
26261542,29423069,,,,
26125902,28903437,,,,
26115477, None,,,,
26089637,29410732,29270418,28860733,27939104,27564415
26088761,27802804,,,,
26075016,26635890,26579518,,,
26026113,27906676,,,,
25960146,28619783,27624139,26524103,26487796,26453367
25958401, None,,,,
25921029, None,,,,
25772818, None,,,,
25636449, None,,,,
25596088, None,,,,
25503327,27579018,26858571,26858555,,
26379850, None,,,,
26339438, None,,,,
26251766,29034323,,,,
26229488, None,,,,
26229486,28611525,28570554,28203091,27143925,
26226136, None,,,,
26219892,27476114,,,,
26213648,29312458,29040262,28928793,28301523,28284225
26174204,27306645,,,,
26147501,29158499,29084274,27602173,,
26147251, None,,,,
26137939,27802809,,,,
26134399,29324848,29134118,27802803,27262706,27222038
26119733,28295819,27060136,26918157,26787882,
25703727, None,,,,
26269752,27029061,,,,
26221301, None,,,,
26221223,28232950,,,,
26056472, None,,,,
25974230,28719643,28138367,,,
25961664,28477035,28246088,27558656,27215479,
25953179, None,,,,
25883318,28594911,28514673,28356677,28303386,27910764
25840543,26616217,,,,
25838341, None,,,,
25812923, None,,,,
25779864,27725214,,,,
25560487,27574003,26563471,26023836,,
25547329,29467717,,,,
25304269,28867887,25918587,,,
26075934, None,,,,
26048988, None,,,,
26045912,27832683,,,,
28702222,28707683,,,,
25951831,29105073,28793215,28676745,28659769,28544930
25909979, None,,,,
25847950, None,,,,
25596089,28962209,27725848,26811601,26722365,
26159007, None,,,,
25909575,26308514,,,,
25861171,26917881,,,,
25779760,29467846,29228978,28736552,28280413,27121076
25732982,26179085,,,,
25584945,28685344,25785243,,,
25561692,29123672,28570645,27577872,26320237,
25150173, None,,,,
25041849,29334958,29071138,27823975,27376120,27326407
24797060,28845175,27876879,,,
24590871, None,,,,
26269763,28452111,27874091,26675567,,
26201130, None,,,,
26025404, None,,,,
26015935, None,,,,
26009721,27730062,,,,
25983438,26180446,,,,
25966647, None,,,,
25947405,26612310,26526572,,,
25911342,27119062,,,,
25869138,27197022,,,,
25756408,29160414,,,,
25613067,28834289,28139197,28033421,,
25534237,27566655,27429002,,,
26103185, None,,,,
25889486,28640146,28296724,27485436,27399086,
25760705,26057817,,,,
25751743,28593132,27285379,26503423,,
25740048,27338343,,,,
25714795,29046879,28491292,28377692,27466341,27453777
25701462, None,,,,
25695571,29116968,27965964,27583900,27243021,27232332
25687447,28480140,28229018,,,
25594740, None,,,,
25582198,29344185,29339925,28902367,28656082,28554991
25544369,29137078,28927063,28513532,28376925,27398168
25537088,29269995,28733584,28521610,28206952,27904661
25534470,28883669,28435251,27271057,,
25501700, None,,,,
25398499, None,,,,
25348135,26813637,,,,
26175839,26401219,,,,
26131125,28588485,27550548,,,
26015735,27829779,,,,
25897331,28080146,27583123,26834500,,
25889956,27802821,,,,
25884935,27802827,,,,
25881634,28446699,,,,
25810398,29225425,27853621,27561132,27400263,27096432
25746840,29250174,28938569,28804551,,
25584463, None,,,,
25476855, None,,,,
25448881,29151964,28455969,28060741,27891093,27886213
25420908, None,,,,
25412953,26367422,26183397,,,
25376132,28447750,26199588,,,
25367405, None,,,,
25123320, None,,,,
26056692, None,,,,
25745359,29387225,29137182,27252596,26771605,
25723376, None,,,,
25709925,28534485,26288835,,,
25658755,28704528,28142034,27570418,27015189,26640336
25505176,28141839,,,,
25497541,26635081,,,,
25385480,27212920,26153887,,,
25374426, None,,,,
25351486, None,,,,
25330950,28481871,27353365,26909134,,
25315185,27814770,27802814,,,
25296730, None,,,,
25286762,28411377,28075356,27904698,27784773,
25286754,26840260,26447477,,,
25283383, None,,,,
25231122,28920049,27795837,,,
24732744,28056934,,,,
26473146,28900535,27583244,,,
26101696,29435196,28524857,28358347,28261868,26907355
26064224,28186942,,,,
26045804, None,,,,
25931695,26644694,,,,
25825238, None,,,,
25807561,28344485,28264014,27255519,27069727,27026910
25738412, None,,,,
25722125, None,,,,
25683955,27320039,,,,
25663403, None,,,,
25528576,27187444,,,,
25412149, None,,,,
25409614,27181204,27058473,25819073,,
25377663,27543985,27219043,,,
25377160,29263916,27090640,26023836,,
25262828,29250174,,,,
25257837,26658815,,,,
25059923,27447834,,,,
26761891, None,,,,
26729022, None,,,,
26693245,27703486,,,,
26613329,27200427,26848668,,,
26491713,28331548,27200410,,,
26448925,29188076,28929110,27501229,27277676,27002617
26448745,27818683,,,,
26372004,27366359,,,,
26271422, None,,,,
26125260, None,,,,
26125252, None,,,,
26101687,26904351,,,,
26018500, None,,,,
25973299,26601932,,,,
25791693, None,,,,
25615448,26473726,,,,
25596862, None,,,,
25578025, None,,,,
25577201,29425211,28808723,28199677,27267967,27265269
25471369,28510759,28467467,28449043,28383499,28301743
25445382,27466341,25800794,,,
25262777,27899614,27729396,26779221,26124146,
25232713,29451621,27853737,27672423,27503153,27011940
25227666,29371923,,,,
25169839, None,,,,
24682943,27874146,27621042,,,
24237384,28824907,,,,
25946735,26688391,,,,
25932216,28069040,27275401,,,
25932170,29375699,29250174,28804551,,
25932102,29403551,27228349,26762881,,
25767786,27900293,,,,
25671392,26963149,,,,
25629696,29250174,28938569,28804551,26040699,
25624489,27582741,26819546,26474526,25866902,
25621044,26918353,26616394,26320188,,
25598076, None,,,,
25529993, None,,,,
25434797, None,,,,
25374427,27096061,,,,
25052012,28367360,27799689,26863627,26550374,
24632471,26099816,25483452,,,
26425746, None,,,,
26074732,29456809,27869675,27833633,26113802,
25910292, None,,,,
25664140,27991481,26550295,26494954,26464660,
25575520,28194108,,,,
25565864,29434679,29257308,28986765,28918056,28710417
25542007,29456742,26407228,,,
25523491,28088213,27938413,27619540,27400686,27112497
25517148,27060296,26490742,25975620,25773300,
25504721,26994701,26066939,,,
25491764, None,,,,
25477256,25888395,,,,
25463672, None,,,,
25445500,28259900,27554193,,,
25436129,26157323,25717223,,,
25395378,29408858,28507564,27807479,27414404,27082107
25346366, None,,,,
25339151, None,,,,
25331944,29213317,27708345,26714767,26432860,26039485
25218841, None,,,,
25217983, None,,,,
25209966, None,,,,
25205120,26889224,,,,
25119290,27861515,27656649,,,
24631207,27154582,25874073,25609615,,
25852783,28932326,,,,
24245978, None,,,,
26713319,27144174,,,,
26516635,27200405,,,,
26504894,27200409,,,,
26495419,27200406,,,,
26491710,27200407,,,,
26436852, None,,,,
26361340, None,,,,
26357515,29267464,28860565,28443308,27612448,27110244
26339266,29333180,28752099,,,
26167307,27069696,,,,
26061904, None,,,,
26000335,28791315,,,,
25977697,27127531,,,,
25941993, None,,,,
25912322, None,,,,
25909546, None,,,,
25893197,28933381,28854942,28420805,27127781,26807205
25833675, None,,,,
25807435,29456678,26648328,,,
25792385,28599460,27807473,27302110,27298767,26716456
25789188,27239358,26770560,,,
25770438, None,,,,
25755727,28962180,,,,
25755707,29315231,29100461,29067318,26530454,26419507
25750170, None,,,,
25743802, None,,,,
25738055,28894591,,,,
25684504, None,,,,
25654141, None,,,,
25631449,28916812,27026948,26239369,,
25619887,28434866,27013255,26715244,,
25612759, None,,,,
25593356,27053817,,,,
25558189,25830812,,,,
25554109, None,,,,
25445044, None,,,,
25412353,27391856,26983811,26454790,25810398,
25364791, None,,,,
25263716,26151740,,,,
25256673,28819407,28729639,26667143,26216634,25755690
25179837, None,,,,
25129512, None,,,,
25116258, None,,,,
25063470,29383115,28178644,27411378,25996044,25755738
24997264,26843966,,,,
24969506,29416745,29362251,29304813,29285294,29238361
, LastName:, Jiang}, None,,
25685750,27472354,25834794,,,
25473210,26839493,,,,
25450685,28852500,28454440,27152240,26926077,26516361
25425524,27802822,27329846,,,
25416197,27408632,26672959,,,
25204604,27342745,26892186,26452221,26247668,
25089662,26295398,,,,
25064660,25338210,,,,
24480860,28912857,27431364,27313685,27184041,26157580
25897436, None,,,,
25674234,29085449,28599413,28105207,27231203,26252227
25663977, None,,,,
25649059,25883788,,,,
25625073,26539398,,,,
25525240,29497420,29367469,29263110,29066607,28818736
25495232,29020917,28784086,27633402,26238716,
25457344, None,,,,
25453499,28837642,28439615,,,
25416437,29238203,29163712,29094049,28903436,28827775
25351391, None,,,,
25324543, None,,,,
25252793,28325924,26230506,,,
25225162, None,,,,
25218334, None,,,,
25209967,26082624,,,,
25209179,29113278,28651644,28469485,27729734,26977166
25205123,26788135,,,,
25144884, None,,,,
25142235,29181070,27703351,,,
25096450, None,,,,
24835911,27932884,25962699,,,
24804829, None,,,,
25365407,26664407,25546655,,,
25346344, None,,,,
25332185, None,,,,
25323696,29259153,27725630,,,
25319597,25768800,,,,
25271544,29351789,29225790,28803549,28575076,28218729
25270010, None,,,,
25239442,29385994,29088856,28251018,27065710,26823768
25223530,28077996,,,,
25198309, None,,,,
25127981, None,,,,
25119547, None,,,,
25084751,27986654,26679375,25264328,,
25063577,29238292,26593060,,,
25034529,27713175,,,,
25023401,28599464,27248666,27042118,,
25008564,28775781,28774834,27835585,26448177,25823818
24990693,26742052,26566486,,,
27351019,27353869,,,,
25632415, None,,,,
25624623,29085418,26108096,26015658,,
25550923,26088364,,,,
25462983, None,,,,
25409232,29344415,29284063,28871310,28728079,28640832
25399761,28825418,28825417,28747654,28740087,28322324
25381057, None,,,,
25376173,27814770,,,,
25375973,29065878,29059228,,,
25242103,26500473,,,,
25183408,27930533,,,,
25173595, None,,,,
25135431,29471794,27835894,27409834,26068418,
25124921,25906193,,,,
25119597,29264187,28736431,28714919,28112366,28035413
25104091,29434911,28846180,28827316,28337107,27796295
25095974,28096682,27904681,27322246,26662987,26608185
25091573,29201168,29117471,27102441,26494967,26183397
25085584,29142712,28819369,28766880,27841355,27602168
24989680,28328853,,,,
24948474,26658270,,,,
26466270,28851968,25933617,,,
25632651,28050430,26677284,,,
25591241, None,,,,
25311321, None,,,,
25297825,25880650,,,,
25295458,27220357,,,,
25257390,25967107,,,,
25246801,28903437,27100732,26322174,26309565,
25223338,25888862,,,,
25211045,25546656,,,,
25134918, None,,,,
25105804, None,,,,
25104350,29094041,28881850,28641979,27598143,27579618
25099195, None,,,,
25096575,29451542,27689878,26100496,25934928,25904920
25054836,29152502,29117018,29036632,28588105,27445706
24993113, None,,,,
24969483,25878643,,,,
24953795,27014630,,,,
24946722,28427198,27904694,27330805,25961789,
24929328,26455503,25811031,,,
24867101,27446249,27353365,26909134,26464195,
25550787,26261507,26257582,26062952,,
25451150, None,,,,
25378913,29133765,28602158,26445470,,
25366736,27867542,,,,
25358439,25880656,,,,
25336977,27902583,27022276,26252298,26156021,
25303488,28470683,26770987,26369383,26102213,
25302618,28053285,27213350,,,
25286360,26926294,,,,
25257306,29387060,29228631,28018242,27220887,26944061
25142196,28637449,28275546,28193851,28031623,27486150
25133868,29335235,,,,
25060179,29158786,28662671,26699938,,
25023404,27245877,27022952,26348136,25773540,
25001589,28393247,27895756,26930711,26753102,26516313
24989927,29344185,28149200,27822062,27781416,26823738
24979649,27031618,,,,
24738774,26603040,26151604,25572350,,
27355009,27356873,,,,
24327005, None,,,,
25395881, None,,,,
25191336,28143395,27208283,,,
25184165, None,,,,
25124047,28652756,25888963,,,
25090263,27178239,27123979,26617771,25907256,25691054
25085754,29399412,26785325,26411769,25897982,
25008322,27261821,27242438,26958806,25914329,25903137
24997578, None,,,,
24912676,26920757,26232625,25204677,,
24880650,28272205,25491925,,,
24850175, None,,,,
24837541,26161870,,,,
24805828,28386361,27612424,27602140,27120811,26779370
24792235,27879684,26290662,,,
24698975,26672470,,,,
24679816, None,,,,
24595613,26762175,,,,
25425824,28593053,28578703,27630503,26877740,
25320622, None,,,,
25302018,28740747,28716025,28138251,28053694,27976692
25298556,27746506,27614766,,,
25284853,25814723,,,,
25276373, None,,,,
25257132,28725626,28445135,27189160,25884356,
25246986, None,,,,
25225509,27574611,27375737,,,
25209749,28373829,26491295,26169780,,
25200441,26201707,,,,
25152219, None,,,,
25134438, None,,,,
25119293,26801984,,,,
25087939,27243017,,,,
24985976,27899381,26401447,26279298,,
24981930,28721150,,,,
24981928, None,,,,
24952891, None,,,,
24952889,27733130,27564524,25419144,,
24870599,26958809,25674215,,,
24867100,29029486,28861162,28731150,28629170,28407692
24867096,28714470,27156687,26860958,26432751,26345720
24445398, None,,,,
25336793,25810581,,,,
25104996,26478800,,,,
25035359, None,,,,
24954350,26632414,,,,
24940708,28468280,,,,
24807724,28938588,26797629,,,
24773342,26755731,25805970,25774780,24947673,
24771221,29426928,28774834,27080594,26448177,25961789
24743029,27281462,,,,
24705863,27164089,27158395,26635136,25327178,
24705809,29344197,28626501,27888810,27835585,27777384
24610350,27428416,25945346,,,
24595448, None,,,,
24276371,29125587,28324537,25904923,25484889,24987684
25512700, None,,,,
25337223,28748856,28640249,26997872,,
25302187, None,,,,
25149379, None,,,,
25143362,27229680,26392559,,,
25141776,27167195,25890277,25889181,,
25114790,28752219,28406737,27152225,25285211,25180081
25100064,28698386,26686631,26157160,25918024,25811716
25082240,26221363,,,,
24850176,29310800,28413031,28413025,27833078,26319699
24812028, None,,,,
24758388,28713958,28365975,27284307,26550427,26535031
24718782, None,,,,
25036347, None,,,,
24981963,27740854,25358451,,,
24932207,28786940,26269705,,,
24909173,29029509,28927027,28754000,28123853,27023622
24892923,25917928,,,,
24892677,29310704,28759566,28241888,27776220,27456078
24890648,29181070,27814733,26170013,26134399,
24861754, None,,,,
24792451, None,,,,
24664582,29145445,,,,
24659127,25657981,,,,
24632025,28301550,25210466,,,
24592997, None,,,,
24573887,25520178,,,,
24566681,29145283,28423671,28207831,28207521,28123306
24557542, None,,,,
24519065,26131266,,,,
24486088,28155861,26230853,25624995,,
24292656, None,,,,
25313740, None,,,,
25221706,28217581,25364617,,,
25136392,28932331,,,,
